customer_id,age_group,customer_tenure_months,customer_tier,industry,region,annual_spend_usd,engagement_score,preferred_channel,interaction_date,interaction_channel,issue_category,first_contact_resolution,response_time_hours,satisfaction_score,escalation_level,sentiment_score,idea_submitted_by,idea_submission_date,idea_category,expected_impact,development_timeline_months,required_budget_usd,risk_level,customer_driven_idea,implementation_status,implementation_start_date,implementation_completion_date,actual_budget_usd,success_metrics,roi_multiplier,customer_impact_score,business_value_score,innovation_efficiency_ratio,customer_loyalty_index,employee_engagement_score,market_impact_scope,total_innovation_value,customer_lifetime_value,efficiency_score,idea_to_implementation_days,budget_variance,performance_tier
CUST_360,46-55,32,Gold,Technology,Norfolk Island,9496.71,1,Email,2025-03-02,Chat,Technical Support,False,34.3,5,1,-0.14,Management,2025-08-15,Technology Upgrade,Medium,11,31131.31,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.36,6,10,Global,0.0,25324.56,0.32,,0.781,Low Performance
CUST_361,55+,48,Silver,Manufacturing,Hungary,14159.37,75,Social Media,2025-02-06,Email,Billing,True,45.5,5,1,-0.92,Employee,2025-11-13,Process Optimization,Low,15,92624.56,Low,False,Completed,2025-11-13,2025-11-16,104845.35,Met Targets,2.9,3.0,1.0,0.2,7,9,Global,41062.17,56637.48,0.55,3.0,0.132,Medium Performance
CUST_362,36-45,115,Gold,Finance,Malta,22699.87,92,Email,2025-04-16,Social Media,Billing,False,30.5,5,1,-0.67,Management,2025-07-12,Process Optimization,Medium,2,95624.49,Low,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.5,9,9,Local,0.0,217540.42,0.77,,-0.42,High Performance
CUST_363,26-35,57,Platinum,Education,Dominican Republic,39078.92,52,In-Person,2025-01-22,Chat,Technical Support,True,0.8,5,1,0.18,Customer,2025-08-07,Service Innovation,Medium,17,71067.65,High,False,Completed,2025-10-03,2025-10-07,67815.27,Partially Met,2.98,3.0,4.0,0.14,4,5,Local,116455.18,185624.87,0.35,61.0,-0.046,Low Performance
CUST_364,26-35,114,Gold,Healthcare,Marshall Islands,13886.53,7,Phone,2025-10-09,Phone,Complaint,True,0.6,3,3,0.21,Management,2025-06-09,Customer Experience,High,23,88514.65,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.36,1,1,Regional,0.0,131922.04,0.18,,-0.374,Low Performance
CUST_365,26-35,94,Gold,Healthcare,Czech Republic,13171.37,3,In-Person,2025-04-14,Help Desk,Billing,False,68.1,3,3,0.27,Employee,2025-09-12,Technology Upgrade,High,11,27610.56,High,False,Completed,2025-10-03,2025-10-23,26567.05,Below Targets,2.16,8.0,2.0,0.5,8,3,Local,28450.16,103175.73,0.44,41.0,-0.038,Medium Performance
CUST_366,26-35,73,Platinum,Manufacturing,Bermuda,9430.13,37,Email,2025-08-21,Chat,Technical Support,True,59.0,5,1,-0.86,Customer,2025-08-28,Technology Upgrade,High,15,91003.97,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.68,1,10,Local,0.0,57366.62,0.38,,-0.391,Low Performance
CUST_367,46-55,50,Basic,Technology,French Guiana,41414.83,98,Email,2025-05-06,Phone,Technical Support,True,19.6,5,1,0.58,Customer,2025-11-23,Product Improvement,Low,24,82007.28,High,True,Completed,2025-11-26,2025-11-27,93184.69,Below Targets,4.17,5.0,6.0,0.48,4,1,Global,172699.84,172561.79,0.62,4.0,0.136,Medium Performance
CUST_368,36-45,81,Basic,Technology,Turks and Caicos Islands,41333.78,14,In-Person,2025-08-19,Chat,Billing,False,10.6,2,1,-0.55,AI Analysis,2025-11-27,Process Optimization,Medium,21,29397.77,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.49,2,4,Local,0.0,279003.02,0.28,,0.886,Low Performance
CUST_369,36-45,46,Basic,Education,Guatemala,17019.38,47,Email,2025-01-28,Email,Complaint,True,13.2,5,2,0.2,AI Analysis,2025-10-08,Process Optimization,Low,22,30854.81,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.83,6,5,Global,0.0,65240.96,0.63,,0.797,Medium Performance
CUST_370,18-25,101,Basic,Healthcare,Jersey,39000.31,19,Chat,2025-07-02,Phone,Account Management,False,52.1,4,1,-0.77,AI Analysis,2025-07-08,Customer Experience,High,3,32982.29,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.36,7,8,Global,0.0,328252.61,0.42,,0.681,Medium Performance
CUST_371,46-55,78,Gold,Healthcare,Israel,40205.98,84,Phone,2025-11-02,Social Media,Account Management,False,39.0,4,3,0.07,Employee,2025-07-24,Technology Upgrade,High,19,71777.18,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.39,4,1,Regional,0.0,261338.87,0.54,,-0.228,Medium Performance
CUST_372,55+,61,Silver,Technology,Belgium,3449.08,45,Chat,2025-07-19,Phone,Product Feature,False,10.8,5,2,-0.52,Employee,2025-06-29,Product Improvement,Low,5,12606.35,High,True,Completed,2025-09-20,2025-10-07,10317.58,Below Targets,2.17,2.0,10.0,0.16,10,3,Local,7484.5,17532.82,0.54,100.0,-0.182,Medium Performance
CUST_373,26-35,47,Silver,Technology,Cayman Islands,12629.77,2,In-Person,2025-11-15,Social Media,Technical Support,True,34.1,2,3,0.05,Management,2025-10-30,Technology Upgrade,Medium,24,34396.36,High,True,Completed,2025-11-21,2025-11-21,31270.46,Exceeded Targets,3.22,3.0,9.0,0.23,7,7,Global,40667.86,49466.6,0.32,22.0,-0.091,Low Performance
CUST_374,46-55,71,Gold,Education,British Virgin Islands,25342.69,91,Phone,2024-12-07,Social Media,Technical Support,False,70.1,5,2,0.96,Employee,2025-06-15,Process Optimization,Medium,20,6543.69,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.75,8,8,Regional,0.0,149944.25,0.82,,7.473,High Performance
CUST_375,46-55,106,Platinum,Healthcare,Georgia,3206.25,48,Social Media,2025-05-06,Phone,Product Feature,True,8.0,3,3,0.56,Management,2025-11-07,Product Improvement,High,10,17113.28,Low,True,Completed,2025-11-10,2025-11-16,13822.12,Partially Met,1.34,4.0,1.0,0.29,2,10,Global,4296.38,28321.88,0.32,9.0,-0.192,Low Performance
CUST_376,18-25,73,Platinum,Technology,Costa Rica,2878.42,12,Chat,2025-06-08,Email,Product Feature,False,69.0,5,1,-0.37,AI Analysis,2025-11-05,Customer Experience,High,23,67793.96,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.5,3,1,Global,0.0,17510.39,0.31,,-0.182,Low Performance
CUST_377,46-55,62,Basic,Finance,Kyrgyz Republic,8480.54,88,Social Media,2025-10-09,Email,Suggestion,True,68.6,2,1,0.61,Employee,2025-09-25,Process Optimization,Low,17,99235.61,High,False,Approved,,,55445.15,,2.81,5.0,6.0,0.37,6,10,Regional,0.0,43816.12,0.62,,-0.441,Medium Performance
CUST_378,18-25,115,Platinum,Healthcare,Montenegro,10836.62,79,In-Person,2024-12-03,Email,Technical Support,False,7.5,1,1,0.53,Management,2025-11-28,Service Innovation,High,16,10317.29,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.15,10,6,Regional,0.0,103850.94,0.65,,4.374,Medium Performance
CUST_379,18-25,10,Silver,Manufacturing,Bahamas,38711.06,34,Social Media,2024-11-30,Chat,Account Management,True,67.7,5,2,-0.92,Management,2025-07-15,Technology Upgrade,Medium,20,91796.87,Low,False,Completed,2025-08-07,2025-11-03,127724.78,Partially Met,2.18,7.0,9.0,0.46,1,10,Global,84390.11,32259.22,0.3,111.0,0.391,Low Performance
CUST_380,18-25,95,Silver,Manufacturing,Guam,41151.13,2,Phone,2025-05-19,Email,Product Feature,False,11.8,4,1,-0.55,AI Analysis,2025-08-20,Product Improvement,Medium,15,47380.38,High,False,Completed,2025-10-07,2025-10-17,43883.3,Exceeded Targets,4.63,7.0,7.0,0.26,6,2,Regional,190529.73,325779.78,0.29,58.0,-0.074,Low Performance
CUST_381,36-45,78,Platinum,Healthcare,Korea,35263.4,61,Email,2025-05-01,Chat,Account Management,True,39.5,4,1,0.28,Management,2025-09-11,Service Innovation,High,20,77646.35,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.27,4,1,Global,0.0,229212.1,0.43,,-0.286,Medium Performance
CUST_382,46-55,35,Gold,Manufacturing,Netherlands Antilles,9217.23,19,Email,2025-09-05,Chat,Account Management,True,21.8,4,2,0.05,Management,2025-10-12,Process Optimization,High,3,89600.7,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.23,6,7,Regional,0.0,26883.59,0.34,,-0.381,Low Performance
CUST_383,46-55,69,Silver,Manufacturing,Italy,22120.81,89,In-Person,2025-10-21,Social Media,Billing,True,6.1,5,3,-0.71,Management,2025-07-04,Product Improvement,High,15,93448.12,Medium,False,Completed,2025-09-27,2025-10-01,138208.21,Below Targets,1.68,1.0,8.0,0.85,3,8,Global,37162.96,127194.66,0.68,89.0,0.479,Medium Performance
CUST_384,55+,13,Basic,Healthcare,Taiwan,37412.52,25,Social Media,2025-06-07,Help Desk,Technical Support,False,16.0,2,1,0.94,Customer,2025-11-22,Customer Experience,Medium,1,30892.5,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.43,6,6,Global,0.0,40530.23,0.43,,0.795,Medium Performance
CUST_385,46-55,67,Gold,Technology,Tonga,46354.27,59,Social Media,2025-09-05,Chat,Technical Support,True,39.3,4,2,0.69,AI Analysis,2025-06-10,Customer Experience,Low,20,93852.25,Low,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.17,1,10,Regional,0.0,258811.34,0.29,,-0.409,Low Performance
CUST_386,18-25,64,Basic,Manufacturing,Cote d'Ivoire,22483.12,75,Email,2025-11-18,Chat,Account Management,True,16.4,4,3,-0.24,Employee,2025-10-02,Technology Upgrade,High,12,96793.99,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.11,6,4,Global,0.0,119909.97,0.49,,-0.427,Medium Performance
CUST_387,36-45,35,Gold,Finance,Tunisia,42004.97,54,Phone,2025-02-24,Email,Account Management,True,1.6,2,2,0.68,Management,2025-10-14,Customer Experience,High,19,99290.08,Low,False,Completed,2025-11-23,2025-11-28,124222.22,Exceeded Targets,4.11,10.0,7.0,0.2,7,3,Regional,172640.43,122514.5,0.48,45.0,0.251,Medium Performance
CUST_388,36-45,67,Silver,Retail,Brazil,11932.99,91,Phone,2025-10-05,Help Desk,Billing,False,60.8,3,3,-0.68,Management,2025-06-12,Process Optimization,High,3,3538.38,Low,True,Completed,2025-07-31,2025-11-12,4583.27,Exceeded Targets,3.07,1.0,3.0,0.89,6,3,Local,36634.28,66625.86,0.8,153.0,0.295,High Performance
CUST_389,26-35,39,Silver,Education,Dominican Republic,42102.61,93,Social Media,2025-10-19,Chat,Suggestion,True,20.2,2,3,-0.95,Customer,2025-11-02,Product Improvement,Medium,20,13145.75,Low,False,Completed,2025-11-24,2025-11-26,12178.74,Exceeded Targets,2.72,6.0,4.0,0.41,8,1,Regional,114519.1,136833.48,0.71,24.0,-0.074,High Performance
CUST_390,18-25,63,Basic,Healthcare,Vietnam,34523.15,49,Chat,2025-06-28,Social Media,Technical Support,True,21.9,2,3,0.13,Customer,2025-11-13,Product Improvement,Medium,12,48907.19,High,True,Completed,2025-11-16,2025-11-19,64517.77,Exceeded Targets,1.37,1.0,9.0,0.12,9,3,Local,47296.72,181246.54,0.5,6.0,0.319,Medium Performance
CUST_391,36-45,15,Silver,Technology,Jamaica,16713.22,29,Email,2025-07-25,Phone,Product Feature,False,34.9,1,2,0.42,Management,2025-09-29,Technology Upgrade,Low,16,44170.14,Medium,True,Completed,2025-10-01,2025-10-01,41454.27,Partially Met,4.83,2.0,10.0,0.73,10,5,Local,80724.85,20891.53,0.67,2.0,-0.061,Medium Performance
CUST_392,26-35,93,Platinum,Retail,Kiribati,44201.44,55,In-Person,2024-12-06,Chat,Product Feature,True,43.9,4,1,0.13,Management,2025-11-03,Product Improvement,Medium,6,89055.52,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.58,9,6,Regional,0.0,342561.16,0.68,,-0.377,Medium Performance
CUST_393,18-25,15,Silver,Finance,Turkmenistan,21754.65,24,Chat,2025-03-14,Phone,Billing,True,47.5,3,1,0.56,Customer,2025-06-08,Product Improvement,Medium,23,2079.2,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.82,9,2,Regional,0.0,27193.31,0.65,,25.667,Medium Performance
CUST_394,36-45,78,Silver,Education,South Georgia and the South Sandwich Islands,11264.44,72,Chat,2025-08-30,Help Desk,Suggestion,True,41.5,4,3,0.51,Management,2025-07-24,Customer Experience,High,7,5916.31,Medium,False,Completed,2025-08-08,2025-11-12,5869.52,Exceeded Targets,1.06,3.0,10.0,0.36,7,4,Global,11940.31,73218.86,0.59,111.0,-0.008,Medium Performance
CUST_395,18-25,37,Basic,Manufacturing,Bulgaria,39273.63,74,Email,2025-05-28,Social Media,Product Feature,True,60.7,4,1,0.79,Customer,2025-07-16,Customer Experience,Low,1,7875.96,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.35,6,7,Local,0.0,121093.69,0.56,,6.04,Medium Performance
CUST_396,55+,100,Gold,Retail,Cote d'Ivoire,30809.87,51,Chat,2025-01-25,Social Media,Account Management,True,60.8,5,1,-0.94,Customer,2025-09-07,Product Improvement,High,4,99360.5,High,False,Completed,2025-11-18,2025-11-26,85610.17,Partially Met,4.17,9.0,1.0,0.85,1,5,Local,128477.16,256748.92,0.49,80.0,-0.138,Medium Performance
CUST_397,18-25,7,Gold,Technology,Cayman Islands,13554.49,89,In-Person,2025-11-01,Social Media,Product Feature,True,66.6,5,2,-0.76,Management,2025-10-08,Process Optimization,Low,14,64053.46,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.56,8,5,Regional,0.0,7906.79,0.75,,-0.134,High Performance
CUST_398,46-55,29,Basic,Finance,Croatia,38427.0,92,Email,2025-05-08,Chat,Complaint,True,47.7,2,3,-0.84,AI Analysis,2025-09-29,Product Improvement,High,1,67379.4,Medium,False,Completed,2025-11-23,2025-11-26,58833.96,Met Targets,4.16,9.0,9.0,0.79,5,8,Global,159856.32,92865.25,0.74,58.0,-0.127,High Performance
CUST_399,26-35,109,Basic,Healthcare,Equatorial Guinea,11329.85,47,Social Media,2025-04-23,Social Media,Complaint,True,56.3,2,1,-0.44,Employee,2025-10-20,Customer Experience,Low,21,11104.37,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.11,8,3,Regional,0.0,102912.8,0.46,,3.993,Medium Performance
CUST_400,18-25,61,Platinum,Finance,Christmas Island,13646.15,71,Email,2025-09-09,Chat,Account Management,True,11.3,5,2,0.02,Customer,2025-07-24,Technology Upgrade,Medium,12,10683.46,High,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.26,4,7,Local,0.0,69367.93,0.46,,4.19,Medium Performance
CUST_401,55+,36,Platinum,Education,Lesotho,21961.48,88,Email,2025-01-15,Phone,Billing,True,8.7,1,3,-0.47,Customer,2025-08-06,Service Innovation,High,9,23420.04,High,False,Completed,2025-10-03,2025-11-24,20396.82,Partially Met,2.73,3.0,4.0,0.38,5,10,Regional,59954.84,65884.44,0.59,110.0,-0.129,Medium Performance
CUST_402,18-25,13,Silver,Education,Zambia,45435.23,80,Social Media,2025-04-13,Chat,Suggestion,True,12.7,1,1,-0.63,AI Analysis,2025-06-08,Process Optimization,High,22,47985.47,Medium,True,Completed,2025-10-20,2025-10-20,47250.45,Exceeded Targets,1.27,1.0,10.0,0.38,8,10,Local,57702.74,49221.5,0.66,134.0,-0.015,Medium Performance
CUST_403,46-55,112,Silver,Retail,Djibouti,5914.61,3,In-Person,2025-08-08,Chat,Technical Support,True,54.5,1,1,-0.39,Management,2025-06-27,Technology Upgrade,Medium,24,35727.32,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.39,1,6,Regional,0.0,55203.03,0.17,,0.552,Low Performance
CUST_404,36-45,115,Platinum,Technology,Wallis and Futuna,13861.9,67,Email,2025-07-05,Phone,Account Management,True,47.6,2,2,-0.0,Employee,2025-07-10,Service Innovation,Low,23,97355.77,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.84,7,2,Regional,0.0,132843.21,0.74,,-0.43,High Performance
CUST_405,55+,116,Platinum,Education,Cocos (Keeling) Islands,9160.14,87,Chat,2025-11-08,Chat,Account Management,False,68.1,3,2,-0.62,Management,2025-09-12,Service Innovation,High,14,79737.96,High,False,Completed,2025-11-08,2025-11-21,117902.85,Below Targets,4.67,3.0,8.0,0.64,9,5,Global,42777.85,88548.02,0.8,70.0,0.479,High Performance
CUST_406,55+,86,Silver,Finance,Hungary,24597.83,9,Chat,2025-07-12,Email,Account Management,True,16.0,5,1,-0.89,Management,2025-08-16,Product Improvement,Medium,12,66365.08,Low,True,Completed,2025-11-19,2025-11-25,69361.65,Partially Met,4.03,9.0,9.0,0.22,2,5,Local,99129.25,176284.45,0.17,101.0,0.045,Low Performance
CUST_407,26-35,56,Basic,Finance,Bosnia and Herzegovina,11333.46,61,Chat,2025-02-16,Phone,Suggestion,False,30.7,1,2,0.84,Management,2025-09-30,Process Optimization,Low,14,68213.4,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.3,7,9,Local,0.0,52889.48,0.54,,-0.187,Medium Performance
CUST_408,36-45,40,Basic,Finance,Djibouti,28549.92,81,Social Media,2025-02-27,Help Desk,Technical Support,False,56.4,4,1,-0.72,AI Analysis,2025-07-15,Customer Experience,Low,22,71547.25,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.87,8,1,Global,0.0,95166.4,0.83,,-0.225,High Performance
CUST_409,18-25,99,Platinum,Technology,Egypt,37914.89,79,Chat,2024-11-30,Phone,Complaint,False,9.6,5,3,0.76,Customer,2025-08-08,Technology Upgrade,High,13,67337.84,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.14,2,6,Global,0.0,312797.84,0.38,,-0.177,Low Performance
CUST_410,18-25,106,Gold,Education,Hong Kong,24332.66,43,Email,2025-02-04,Email,Suggestion,True,50.7,5,1,0.12,AI Analysis,2025-07-17,Process Optimization,High,22,64327.14,Low,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.74,10,4,Local,0.0,214938.5,0.72,,-0.138,High Performance
CUST_411,18-25,1,Silver,Education,Mozambique,44055.0,67,Email,2025-09-24,Phone,Technical Support,True,34.4,5,2,-0.22,Customer,2025-11-19,Customer Experience,Medium,16,98286.93,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.79,10,2,Regional,0.0,3671.25,0.82,,-0.436,High Performance
CUST_412,26-35,82,Basic,Healthcare,Panama,7513.47,96,Phone,2025-04-10,Phone,Complaint,True,34.5,3,2,0.34,AI Analysis,2025-07-01,Customer Experience,Low,9,39727.73,High,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.22,5,8,Local,0.0,51342.04,0.56,,0.396,Medium Performance
CUST_413,55+,50,Basic,Education,Austria,15486.7,83,In-Person,2025-10-29,Social Media,Billing,False,69.3,4,3,-0.08,Customer,2025-09-20,Process Optimization,Medium,17,85728.12,High,True,Completed,2025-11-12,2025-11-15,110962.81,Below Targets,2.81,3.0,3.0,0.38,10,6,Regional,43517.63,64527.92,0.74,56.0,0.294,High Performance
CUST_414,26-35,36,Gold,Retail,Chile,3876.4,83,Social Media,2025-05-15,Social Media,Account Management,True,41.7,5,3,0.05,Employee,2025-11-16,Customer Experience,Low,19,35461.43,High,False,Completed,2025-11-25,2025-11-26,29101.96,Met Targets,1.54,2.0,8.0,0.85,8,6,Local,5969.66,11629.2,0.83,10.0,-0.179,High Performance
CUST_415,26-35,14,Silver,Manufacturing,Svalbard & Jan Mayen Islands,44677.41,97,Social Media,2025-03-12,Email,Billing,False,8.7,1,2,0.53,Customer,2025-07-24,Process Optimization,Medium,4,70173.85,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.26,8,8,Global,0.0,52123.65,0.68,,-0.21,Medium Performance
CUST_416,36-45,29,Silver,Manufacturing,Guinea-Bissau,8523.43,68,Phone,2025-02-02,Email,Complaint,True,45.5,1,1,-0.93,Employee,2025-07-28,Product Improvement,Medium,14,57261.21,Low,False,Completed,2025-10-16,2025-10-26,75068.53,Below Targets,1.36,4.0,10.0,0.76,9,6,Regional,11591.86,20598.29,0.78,90.0,0.311,High Performance
CUST_417,55+,116,Silver,Technology,Turkmenistan,22224.46,81,Social Media,2025-06-27,Email,Complaint,True,9.6,5,2,-0.8,AI Analysis,2025-07-31,Process Optimization,High,20,54513.26,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.84,5,7,Global,0.0,214836.45,0.72,,0.017,High Performance
CUST_418,36-45,9,Silver,Finance,Costa Rica,4201.47,74,Phone,2025-03-11,Help Desk,Complaint,False,29.0,1,3,0.4,Customer,2025-11-15,Service Innovation,Medium,9,65669.97,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.37,1,3,Local,0.0,3151.1,0.4,,-0.156,Medium Performance
CUST_419,55+,105,Gold,Manufacturing,Norway,45659.82,8,Phone,2025-03-20,Social Media,Billing,True,25.2,1,2,0.2,Customer,2025-11-23,Service Innovation,Medium,5,27780.33,Low,True,Completed,2025-11-25,2025-11-25,32095.25,Partially Met,2.44,5.0,4.0,0.12,1,1,Local,111409.96,399523.42,0.1,2.0,0.155,Low Performance
CUST_420,55+,78,Platinum,Manufacturing,Samoa,34337.96,3,In-Person,2025-08-12,Social Media,Billing,False,55.2,2,2,0.4,Employee,2025-11-20,Product Improvement,Medium,4,89817.53,Medium,False,Completed,2025-11-24,2025-11-26,99299.33,Exceeded Targets,1.57,2.0,10.0,0.11,7,9,Global,53910.6,223196.74,0.28,6.0,0.106,Low Performance
CUST_421,18-25,103,Basic,Manufacturing,Monaco,12871.16,8,Email,2025-02-27,Email,Technical Support,False,13.4,1,2,-0.3,Employee,2025-10-30,Customer Experience,High,20,40384.05,High,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.3,9,4,Regional,0.0,110477.46,0.43,,0.373,Medium Performance
CUST_422,36-45,115,Silver,Retail,Uganda,35800.13,47,In-Person,2025-07-05,Chat,Suggestion,True,38.2,3,2,0.4,Customer,2025-08-29,Product Improvement,Medium,14,70844.67,High,False,Completed,2025-11-25,2025-11-27,66770.28,Met Targets,4.29,9.0,4.0,0.34,9,4,Local,153582.56,343084.58,0.57,90.0,-0.058,Medium Performance
CUST_423,36-45,93,Silver,Technology,Singapore,48906.53,90,Social Media,2024-12-18,Social Media,Billing,True,36.2,1,2,-0.44,AI Analysis,2025-09-20,Customer Experience,High,2,28630.16,High,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.41,1,4,Local,0.0,379025.61,0.47,,0.937,Medium Performance
CUST_424,46-55,24,Platinum,Education,Bhutan,3086.85,40,Email,2025-07-24,Help Desk,Product Feature,True,65.6,3,2,0.62,Employee,2025-09-10,Product Improvement,Medium,24,83094.71,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.75,9,7,Global,0.0,6173.7,0.68,,-0.333,Medium Performance
CUST_425,36-45,110,Platinum,Retail,Andorra,28843.83,73,In-Person,2025-09-25,Chat,Technical Support,False,33.9,2,1,0.82,Management,2025-07-16,Customer Experience,High,8,77362.58,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.59,6,5,Global,0.0,264401.78,0.64,,-0.283,Medium Performance
CUST_426,36-45,101,Basic,Technology,Croatia,15691.31,85,Chat,2025-02-24,Chat,Technical Support,False,33.6,4,1,-0.07,Management,2025-10-10,Technology Upgrade,Low,18,22566.41,Low,True,Completed,2025-11-13,2025-11-14,27694.17,Partially Met,4.79,8.0,3.0,0.31,5,5,Regional,75161.37,132068.53,0.55,35.0,0.227,Medium Performance
CUST_427,26-35,30,Silver,Healthcare,Argentina,43626.34,84,Email,2025-09-23,Phone,Billing,True,13.7,5,2,0.16,Customer,2025-09-08,Service Innovation,Low,8,7020.47,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.64,6,9,Global,0.0,109065.85,0.69,,6.898,Medium Performance
CUST_428,18-25,77,Silver,Finance,Uruguay,5903.59,65,Social Media,2025-10-13,Email,Complaint,True,17.4,3,3,-0.26,AI Analysis,2025-09-08,Product Improvement,Low,14,87709.46,Low,True,Completed,2025-11-01,2025-11-19,118558.2,Partially Met,4.89,6.0,8.0,0.85,5,10,Local,28868.56,37881.37,0.67,72.0,0.352,Medium Performance
CUST_429,26-35,48,Basic,Finance,Afghanistan,46550.27,76,Email,2025-10-17,Email,Complaint,True,58.3,5,3,0.56,Management,2025-06-02,Process Optimization,Medium,19,4227.35,High,True,Completed,2025-09-20,2025-10-28,6334.58,Exceeded Targets,4.8,4.0,10.0,0.5,10,9,Global,223441.3,186201.08,0.75,148.0,0.498,High Performance
CUST_430,46-55,69,Basic,Education,Honduras,40011.17,78,Social Media,2025-05-19,Help Desk,Complaint,False,23.2,2,3,-0.41,Employee,2025-11-22,Customer Experience,High,12,23858.18,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.69,7,6,Local,0.0,230064.23,0.72,,1.324,High Performance
